rank,company,posting_records,share_of_records,cumulative_share
1382,Toll Brothers,1,0.00010255358424776946,0.9192903291970055
1383,Red Ventures,1,0.00010255358424776946,0.9193928827812532
1384,Frontier Economics,1,0.00010255358424776946,0.919495436365501
1385,Dryft,1,0.00010255358424776946,0.9195979899497487
1386,Auctor,1,0.00010255358424776946,0.9197005435339966
1387,Prior Labs,1,0.00010255358424776946,0.9198030971182443
1388,VITAS Healthcare,1,0.00010255358424776946,0.9199056507024921
1389,Polaris,1,0.00010255358424776946,0.9200082042867398
1390,Citadel Securities,1,0.00010255358424776946,0.9201107578709876
1391,OceanX,1,0.00010255358424776946,0.9202133114552353
1392,Axsome Therapeutics Inc,1,0.00010255358424776946,0.9203158650394831
1393,Huron,1,0.00010255358424776946,0.9204184186237309
1394,Basis Research Institute,1,0.00010255358424776946,0.9205209722079787
1395,Johns Manville (JM),1,0.00010255358424776946,0.9206235257922264
1396,Sereact,1,0.00010255358424776946,0.9207260793764742
1397,Montenson,1,0.00010255358424776946,0.9208286329607219
1398,Kimley-Horn,1,0.00010255358424776946,0.9209311865449697
1399,Blue Cross and Blue Shield of North Carolina,1,0.00010255358424776946,0.9210337401292176
1400,Barr,1,0.00010255358424776946,0.9211362937134653
1401,Corteva,1,0.00010255358424776946,0.9212388472977131
1402,NRECA International,1,0.00010255358424776946,0.9213414008819608
1403,Woodward Governor,1,0.00010255358424776946,0.9214439544662086
1404,OPENLANE,1,0.00010255358424776946,0.9215465080504563
1405,Zions Bank,1,0.00010255358424776946,0.9216490616347042
1406,PHI Air Medical,1,0.00010255358424776946,0.9217516152189519
1407,Muon Space,1,0.00010255358424776946,0.9218541688031997
1408,Health-E Commerce,1,0.00010255358424776946,0.9219567223874474
1409,Mikata Health,1,0.00010255358424776946,0.9220592759716952
1410,Dyson,1,0.00010255358424776946,0.922161829555943
1411,Perchwell,1,0.00010255358424776946,0.9222643831401908
1412,Weyerhaeuser,1,0.00010255358424776946,0.9223669367244385
1413,Centric Brands,1,0.00010255358424776946,0.9224694903086863
1414,KCI Technologies,1,0.00010255358424776946,0.922572043892934
1415,Albemarle,1,0.00010255358424776946,0.9226745974771818
1416,Transamerica,1,0.00010255358424776946,0.9227771510614295
1417,IVX Health,1,0.00010255358424776946,0.9228797046456774
1418,Polk County,1,0.00010255358424776946,0.9229822582299252
1419,Conner Strong & Buckelew,1,0.00010255358424776946,0.9230848118141729
1420,HeartFlow,1,0.00010255358424776946,0.9231873653984207
1421,Exa Labs,1,0.00010255358424776946,0.9232899189826684
1422,Orbital Materials,1,0.00010255358424776946,0.9233924725669163
1423,Federal Home Loan Bank of New York,1,0.00010255358424776946,0.923495026151164
1424,Atrium Health,1,0.00010255358424776946,0.9235975797354118
1425,Charge Robotics,1,0.00010255358424776946,0.9237001333196595
1426,Fullscript,1,0.00010255358424776946,0.9238026869039073
1427,UW Credit Union,1,0.00010255358424776946,0.923905240488155
1428,Kroll Bond Rating Agency,1,0.00010255358424776946,0.9240077940724029
1429,Lonza,1,0.00010255358424776946,0.9241103476566506
1430,American Family Insurance Group,1,0.00010255358424776946,0.9242129012408984
1431,SuccessKPI,1,0.00010255358424776946,0.9243154548251461
1432,AgWest Farm Credit,1,0.00010255358424776946,0.9244180084093939
1433,Blue Cross of Idaho,1,0.00010255358424776946,0.9245205619936416
1434,Vixxo,1,0.00010255358424776946,0.9246231155778895
1435,Rundoo,1,0.00010255358424776946,0.9247256691621372
1436,Super Micro Computer,1,0.00010255358424776946,0.924828222746385
1437,IA Collaborative,1,0.00010255358424776946,0.9249307763306328
1438,Ovintiv,1,0.00010255358424776946,0.9250333299148805
1439,Giga AI,1,0.00010255358424776946,0.9251358834991283
1440,QuinStreet,1,0.00010255358424776946,0.925238437083376
1441,Journal Technologies,1,0.00010255358424776946,0.9253409906676239
1442,Blue Cross Blue Shield of Michigan,1,0.00010255358424776946,0.9254435442518716
1443,Genesis Therapeutics,1,0.00010255358424776946,0.9255460978361194
1444,StoneX Group,1,0.00010255358424776946,0.9256486514203671
1445,Kodak,1,0.00010255358424776946,0.9257512050046149
1446,PhysicsX,1,0.00010255358424776946,0.9258537585888627
1447,Perseus Group,1,0.00010255358424776946,0.9259563121731105
1448,Valmont,1,0.00010255358424776946,0.9260588657573582
1449,Carter's,1,0.00010255358424776946,0.926161419341606
1450,ExodusPoint,1,0.00010255358424776946,0.9262639729258537
1451,Patterson,1,0.00010255358424776946,0.9263665265101015
1452,Endeavor Health,1,0.00010255358424776946,0.9264690800943493
1453,IQVIA,1,0.00010255358424776946,0.9265716336785971
1454,WhatNot,1,0.00010255358424776946,0.9266741872628448
1455,Medra,1,0.00010255358424776946,0.9267767408470926
1456,Mercor,1,0.00010255358424776946,0.9268792944313404
1457,Infleqtion,1,0.00010255358424776946,0.9269818480155881
1458,Humana,1,0.00010255358424776946,0.927084401599836
1459,LaunchDarkly,1,0.00010255358424776946,0.9271869551840837
1460,m13,1,0.00010255358424776946,0.9272895087683315
1461,Keyrock,1,0.00010255358424776946,0.9273920623525792
1462,Integration Innovation (i3),1,0.00010255358424776946,0.927494615936827
1463,TensorWave,1,0.00010255358424776946,0.9275971695210747
1464,Spring Venture Group,1,0.00010255358424776946,0.9276997231053226
1465,Affiliated Engineers,1,0.00010255358424776946,0.9278022766895703
1466,NV5 Global,1,0.00010255358424776946,0.9279048302738181
1467,Vermeer,1,0.00010255358424776946,0.9280073838580658
1468,KSM,1,0.00010255358424776946,0.9281099374423136
1469,Unilever,1,0.00010255358424776946,0.9282124910265613
1470,Ideas United,1,0.00010255358424776946,0.9283150446108092
1471,Amgen,1,0.00010255358424776946,0.9284175981950569
1472,C.H. Robinson,1,0.00010255358424776946,0.9285201517793047
1473,Joint Commission International,1,0.00010255358424776946,0.9286227053635524
1474,Steampunk,1,0.00010255358424776946,0.9287252589478002
1475,American Heart Association,1,0.00010255358424776946,0.928827812532048
1476,Harris Central Appraisal District,1,0.00010255358424776946,0.9289303661162958
1477,Royal Caribbean Group,1,0.00010255358424776946,0.9290329197005436
1478,Wavetronix,1,0.00010255358424776946,0.9291354732847913
1479,Sanctuary AI,1,0.00010255358424776946,0.9292380268690391
1480,Appen,1,0.00010255358424776946,0.9293405804532868
1481,Arconic,1,0.00010255358424776946,0.9294431340375346
1482,Aypa Power,1,0.00010255358424776946,0.9295456876217824
1483,Lucid Bots,1,0.00010255358424776946,0.9296482412060302
1484,Arcellx,1,0.00010255358424776946,0.9297507947902779
1485,Mercury,1,0.00010255358424776946,0.9298533483745257
1486,Neuberger Berman,1,0.00010255358424776946,0.9299559019587734
1487,BlinqLABS,1,0.00010255358424776946,0.9300584555430212
1488,Barkback,1,0.00010255358424776946,0.930161009127269
1489,Mytra,1,0.00010255358424776946,0.9302635627115168
1490,Flowserve,1,0.00010255358424776946,0.9303661162957645
1491,TRIC Robotics,1,0.00010255358424776946,0.9304686698800123
1492,Apex Clean Energy,1,0.00010255358424776946,0.93057122346426
1493,FanDuel,1,0.00010255358424776946,0.9306737770485078
1494,Cornerstone Building Brands,1,0.00010255358424776946,0.9307763306327557
1495,Codeage,1,0.00010255358424776946,0.9308788842170034
1496,Scopely,1,0.00010255358424776946,0.9309814378012512
1497,1X,1,0.00010255358424776946,0.9310839913854989
1498,Maybell Quantum Industries,1,0.00010255358424776946,0.9311865449697467
1499,7-Eleven,1,0.00010255358424776946,0.9312890985539944
1500,Emory University,1,0.00010255358424776946,0.9313916521382423
1501,Colliers,1,0.00010255358424776946,0.93149420572249
1502,McKinney,1,0.00010255358424776946,0.9315967593067378
1503,WebAI,1,0.00010255358424776946,0.9316993128909855
1504,ConductorOne,1,0.00010255358424776946,0.9318018664752333
1505,Accor,1,0.00010255358424776946,0.931904420059481
1506,Beta Technologies,1,0.00010255358424776946,0.9320069736437289
1507,UnitedMasters,1,0.00010255358424776946,0.9321095272279766
1508,Gorgias,1,0.00010255358424776946,0.9322120808122244
1509,Vercel,1,0.00010255358424776946,0.9323146343964721
1510,Unanet,1,0.00010255358424776946,0.9324171879807199
1511,Five Below,1,0.00010255358424776946,0.9325197415649676
1512,Dorsia,1,0.00010255358424776946,0.9326222951492155
1513,PNC Financial Services,1,0.00010255358424776946,0.9327248487334633
1514,Texas Capital Bank,1,0.00010255358424776946,0.932827402317711
1515,LTA Research,1,0.00010255358424776946,0.9329299559019588
1516,ButcherBox,1,0.00010255358424776946,0.9330325094862065
1517,Infojini,1,0.00010255358424776946,0.9331350630704544
1518,Louis Dreyfus Company,1,0.00010255358424776946,0.9332376166547021
1519,LAXIR,1,0.00010255358424776946,0.9333401702389499
1520,HCompany,1,0.00010255358424776946,0.9334427238231976
1521,Brex,1,0.00010255358424776946,0.9335452774074454
1522,IMO Health,1,0.00010255358424776946,0.9336478309916931
1523,Weisiger Group,1,0.00010255358424776946,0.933750384575941
1524,CLO Virtual Fashion,1,0.00010255358424776946,0.9338529381601887
1525,Upstream USA,1,0.00010255358424776946,0.9339554917444365
1526,Juvare,1,0.00010255358424776946,0.9340580453286842
1527,Sika,1,0.00010255358424776946,0.934160598912932
1528,HELLBENDER,1,0.00010255358424776946,0.9342631524971797
1529,Sinclair,1,0.00010255358424776946,0.9343657060814275
1530,Ada,1,0.00010255358424776946,0.9344682596656753
1531,1-800 Contacts,1,0.00010255358424776946,0.9345708132499231
1532,Koppers,1,0.00010255358424776946,0.9346733668341709
1533,Correlation One,1,0.00010255358424776946,0.9347759204184186
1534,Brookfield,1,0.00010255358424776946,0.9348784740026664
1535,Samaya,1,0.00010255358424776946,0.9349810275869141
1536,Skyward,1,0.00010255358424776946,0.935083581171162
1537,SFMOMA,1,0.00010255358424776946,0.9351861347554097
1538,Allied Solutions,1,0.00010255358424776946,0.9352886883396575
1539,Ntrepid Corporation,1,0.00010255358424776946,0.9353912419239052
1540,Starr Insurance,1,0.00010255358424776946,0.935493795508153
1541,Treehouse Strategy and Communications,1,0.00010255358424776946,0.9355963490924007
1542,Allegis Global Solutions,1,0.00010255358424776946,0.9356989026766486
1543,Glencore,1,0.00010255358424776946,0.9358014562608963
1544,OptiRTC,1,0.00010255358424776946,0.9359040098451441
1545,Acadia Pharmaceuticals,1,0.00010255358424776946,0.9360065634293918
1546,RF-SMART,1,0.00010255358424776946,0.9361091170136396
1547,World Kinect,1,0.00010255358424776946,0.9362116705978873
1548,Professional Case Management,1,0.00010255358424776946,0.9363142241821352
1549,Taiho Oncology,1,0.00010255358424776946,0.936416777766383
1550,AXQ Capital,1,0.00010255358424776946,0.9365193313506307
1551,Serval,1,0.00010255358424776946,0.9366218849348785
1552,Comstock Companies,1,0.00010255358424776946,0.9367244385191262
1553,MFS,1,0.00010255358424776946,0.9368269921033741
1554,Concord,1,0.00010255358424776946,0.9369295456876218
1555,Standard Insurance,1,0.00010255358424776946,0.9370320992718696
1556,Tastylive,1,0.00010255358424776946,0.9371346528561173
1557,NewYork-Presbyterian,1,0.00010255358424776946,0.9372372064403651
1558,Wing,1,0.00010255358424776946,0.9373397600246128
1559,Larian Studios,1,0.00010255358424776946,0.9374423136088607
1560,tastytrade,1,0.00010255358424776946,0.9375448671931084
1561,Parexel,1,0.00010255358424776946,0.9376474207773562
1562,ID.me,1,0.00010255358424776946,0.9377499743616039
1563,Starburst,1,0.00010255358424776946,0.9378525279458517
1564,Apex Companies,1,0.00010255358424776946,0.9379550815300994
1565,LAIKA Studios,1,0.00010255358424776946,0.9380576351143473
1566,Nooks,1,0.00010255358424776946,0.938160188698595
1567,Frazer-Nash Consultancy,1,0.00010255358424776946,0.9382627422828428
1568,Phia,1,0.00010255358424776946,0.9383652958670906
1569,UntilLabs,1,0.00010255358424776946,0.9384678494513383
1570,Vulcan Elements,1,0.00010255358424776946,0.9385704030355861
1571,OpenAI,1,0.00010255358424776946,0.9386729566198339
1572,Noda,1,0.00010255358424776946,0.9387755102040817
1573,Argo Group,1,0.00010255358424776946,0.9388780637883294
1574,Signifyd,1,0.00010255358424776946,0.9389806173725772
1575,Cart.com,1,0.00010255358424776946,0.9390831709568249
1576,Arctic Wolf,1,0.00010255358424776946,0.9391857245410727
1577,SolarWinds,1,0.00010255358424776946,0.9392882781253205
1578,Monarch Money,1,0.00010255358424776946,0.9393908317095683
1579,Insomniac,1,0.00010255358424776946,0.939493385293816
1580,Lydian,1,0.00010255358424776946,0.9395959388780638
1581,Idaho Housing and Finance Assocication,1,0.00010255358424776946,0.9396984924623115
1582,Grassroots Analytics,1,0.00010255358424776946,0.9398010460465593
1583,Daniels Health,1,0.00010255358424776946,0.939903599630807
1584,Tidal Financial Group,1,0.00010255358424776946,0.9400061532150549
1585,Udig,1,0.00010255358424776946,0.9401087067993026
1586,MetroStar,1,0.00010255358424776946,0.9402112603835504
1587,Cross River Bank,1,0.00010255358424776946,0.9403138139677982
1588,Maricopa County,1,0.00010255358424776946,0.9404163675520459
1589,Seamless.AI,1,0.00010255358424776946,0.9405189211362938
1590,Cardinal Health,1,0.00010255358424776946,0.9406214747205415
1591,Cirque du Soleil,1,0.00010255358424776946,0.9407240283047893
1592,Caliber,1,0.00010255358424776946,0.940826581889037
1593,PBS,1,0.00010255358424776946,0.9409291354732848
1594,Glimpse Engineering,1,0.00010255358424776946,0.9410316890575325
1595,Rakuten,1,0.00010255358424776946,0.9411342426417804
1596,Profluent,1,0.00010255358424776946,0.9412367962260281
1597,Alayacare,1,0.00010255358424776946,0.9413393498102759
1598,Proxima,1,0.00010255358424776946,0.9414419033945236
1599,Unwrap,1,0.00010255358424776946,0.9415444569787714
1600,Ultra Maritime,1,0.00010255358424776946,0.9416470105630191
1601,Robert Bosch,1,0.00010255358424776946,0.941749564147267
1602,Hermeus,1,0.00010255358424776946,0.9418521177315147
1603,Golden Hippo,1,0.00010255358424776946,0.9419546713157625
1604,USAFacts,1,0.00010255358424776946,0.9420572249000102
1605,Capital Rx,1,0.00010255358424776946,0.942159778484258
1606,Universal Music Group Careers,1,0.00010255358424776946,0.9422623320685058
1607,Vevo,1,0.00010255358424776946,0.9423648856527536
1608,Telesat,1,0.00010255358424776946,0.9424674392370014
1609,Snap-on,1,0.00010255358424776946,0.9425699928212491
1610,Lightspeed Systems,1,0.00010255358424776946,0.9426725464054969
1611,Allegro MicroSystems,1,0.00010255358424776946,0.9427750999897446
1612,American Cancer Society Cancer Action Network,1,0.00010255358424776946,0.9428776535739924
1613,YOU.com,1,0.00010255358424776946,0.9429802071582402
1614,American Cancer Society,1,0.00010255358424776946,0.943082760742488
1615,Cohere,1,0.00010255358424776946,0.9431853143267357
1616,Tekton,1,0.00010255358424776946,0.9432878679109835
1617,Arrowstreet Capital,1,0.00010255358424776946,0.9433904214952312
1618,Maven Securities,1,0.00010255358424776946,0.943492975079479
1619,Interactive Brokers,1,0.00010255358424776946,0.9435955286637268
1620,Juniper Square,1,0.00010255358424776946,0.9436980822479746
1621,SpotHero,1,0.00010255358424776946,0.9438006358322223
1622,Trackonomy,1,0.00010255358424776946,0.9439031894164701
1623,Techtronic Industries,1,0.00010255358424776946,0.9440057430007178
1624,University of Maryland - College Park,1,0.00010255358424776946,0.9441082965849656
1625,Neo4j,1,0.00010255358424776946,0.9442108501692135
1626,ProPharma Group,1,0.00010255358424776946,0.9443134037534612
1627,Otis,1,0.00010255358424776946,0.944415957337709
1628,Teleo,1,0.00010255358424776946,0.9445185109219567
1629,Mizuho Securities USA,1,0.00010255358424776946,0.9446210645062045
1630,Trainerize,1,0.00010255358424776946,0.9447236180904522
1631,Internship,1,0.00010255358424776946,0.9448261716747001
1632,Equativ,1,0.00010255358424776946,0.9449287252589478
1633,Akuna Capital,1,0.00010255358424776946,0.9450312788431956
1634,Forward Networks,1,0.00010255358424776946,0.9451338324274433
1635,Brooks Automation,1,0.00010255358424776946,0.9452363860116911
1636,DH Pace,1,0.00010255358424776946,0.9453389395959388
1637,Insperity,1,0.00010255358424776946,0.9454414931801867
1638,Occidental Petroleum,1,0.00010255358424776946,0.9455440467644344
1639,3M,1,0.00010255358424776946,0.9456466003486822
1640,FanThreeSixty,1,0.00010255358424776946,0.9457491539329299
1641,Specialisterne,1,0.00010255358424776946,0.9458517075171777
1642,Occidental Petroleum Corporation (Oxy),1,0.00010255358424776946,0.9459542611014254
1643,Smiths Detection,1,0.00010255358424776946,0.9460568146856733
1644,OCC,1,0.00010255358424776946,0.9461593682699211
1645,PEAK6,1,0.00010255358424776946,0.9462619218541688
1646,Bob's Discount Furniture,1,0.00010255358424776946,0.9463644754384166
1647,Strand Therapeutics,1,0.00010255358424776946,0.9464670290226643
1648,Premier Truck Rental,1,0.00010255358424776946,0.9465695826069122
1649,Creative Artists Agency,1,0.00010255358424776946,0.9466721361911599
1650,PowerSchool Group,1,0.00010255358424776946,0.9467746897754077
1651,ARRAY Technologies,1,0.00010255358424776946,0.9468772433596554
1652,Gunvor,1,0.00010255358424776946,0.9469797969439032
1653,Notability,1,0.00010255358424776946,0.9470823505281509
1654,International Mission Board,1,0.00010255358424776946,0.9471849041123988
1655,Long Wall,1,0.00010255358424776946,0.9472874576966465
1656,MultiCare Health System,1,0.00010255358424776946,0.9473900112808943
1657,Aevex Aerospace,1,0.00010255358424776946,0.947492564865142
1658,Forerunner,1,0.00010255358424776946,0.9475951184493898
1659,Hanna Andersson,1,0.00010255358424776946,0.9476976720336375
1660,BioAgilytix,1,0.00010255358424776946,0.9478002256178854
1661,Foundation,1,0.00010255358424776946,0.9479027792021331
1662,Piper Sandler,1,0.00010255358424776946,0.9480053327863809
1663,Telix Pharmaceuticals,1,0.00010255358424776946,0.9481078863706287
1664,Savage X Fenty,1,0.00010255358424776946,0.9482104399548764
1665,Neighbor,1,0.00010255358424776946,0.9483129935391242
1666,Gensler,1,0.00010255358424776946,0.948415547123372
1667,Julius Baer,1,0.00010255358424776946,0.9485181007076198
1668,GoFundMe,1,0.00010255358424776946,0.9486206542918675
1669,Blue Cross Blue Shield of Rhode Island,1,0.00010255358424776946,0.9487232078761153
1670,PowerSchool,1,0.00010255358424776946,0.948825761460363
1671,SOTI,1,0.00010255358424776946,0.9489283150446108
1672,S&T Bank,1,0.00010255358424776946,0.9490308686288585
1673,STCU,1,0.00010255358424776946,0.9491334222131064
1674,MetOx International,1,0.00010255358424776946,0.9492359757973541
1675,Horizon Industries,1,0.00010255358424776946,0.9493385293816019
1676,Exact Sciences,1,0.00010255358424776946,0.9494410829658496
1677,Wasabi,1,0.00010255358424776946,0.9495436365500974
1678,Redwood Credit Union,1,0.00010255358424776946,0.9496461901343451
1679,K1,1,0.00010255358424776946,0.949748743718593
1680,Safran,1,0.00010255358424776946,0.9498512973028407
1681,Defense Unicorns,1,0.00010255358424776946,0.9499538508870885
1682,Vantage,1,0.00010255358424776946,0.9500564044713363
1683,Particle Measuring Systems,1,0.00010255358424776946,0.950158958055584
1684,Northwest Bank,1,0.00010255358424776946,0.9502615116398319
1685,Tahoe Therapeutics,1,0.00010255358424776946,0.9503640652240796
1686,Ivo,1,0.00010255358424776946,0.9504666188083274
1687,UserTesting,1,0.00010255358424776946,0.9505691723925751
1688,Texas Rangers,1,0.00010255358424776946,0.9506717259768229
1689,University of Texas at Austin,1,0.00010255358424776946,0.9507742795610706
1690,Authentic,1,0.00010255358424776946,0.9508768331453185
1691,Affirm,1,0.00010255358424776946,0.9509793867295662
1692,Centrica,1,0.00010255358424776946,0.951081940313814
1693,Givelify,1,0.00010255358424776946,0.9511844938980617
1694,State of Wisconsin Investment Board,1,0.00010255358424776946,0.9512870474823095
1695,Vishay Intertechnology,1,0.00010255358424776946,0.9513896010665572
1696,City Of Olathe,1,0.00010255358424776946,0.951492154650805
1697,ALKU,1,0.00010255358424776946,0.9515947082350528
1698,Intrepid Direct Insurance,1,0.00010255358424776946,0.9516972618193006
1699,esVolta,1,0.00010255358424776946,0.9517998154035483
1700,Arvinas,1,0.00010255358424776946,0.9519023689877961
1701,Waters,1,0.00010255358424776946,0.9520049225720439
1702,DESIGNME Hair,1,0.00010255358424776946,0.9521074761562917
1703,Shure,1,0.00010255358424776946,0.9522100297405395
1704,Drivemode,1,0.00010255358424776946,0.9523125833247872
1705,Direct Supply,1,0.00010255358424776946,0.952415136909035
1706,Howden,1,0.00010255358424776946,0.9525176904932827
1707,Bloomberg Philanthropies,1,0.00010255358424776946,0.9526202440775305
1708,Spellman High Voltage Electronics,1,0.00010255358424776946,0.9527227976617783
1709,DevRev,1,0.00010255358424776946,0.9528253512460261
1710,Banco Bilbao Vizcaya Argentaria,1,0.00010255358424776946,0.9529279048302738
1711,Zello,1,0.00010255358424776946,0.9530304584145216
1712,Simmons Bank,1,0.00010255358424776946,0.9531330119987693
1713,Redhorse,1,0.00010255358424776946,0.9532355655830171
1714,Double Good,1,0.00010255358424776946,0.9533381191672649
1715,Illumio,1,0.00010255358424776946,0.9534406727515127
1716,Posit PBC (formerly RStudio),1,0.00010255358424776946,0.9535432263357604
1717,Agentis Capital,1,0.00010255358424776946,0.9536457799200082
1718,Treefera,1,0.00010255358424776946,0.9537483335042559
1719,Erickson Senior Living,1,0.00010255358424776946,0.9538508870885037
1720,BS&A Software,1,0.00010255358424776946,0.9539534406727516
1721,CalAmp,1,0.00010255358424776946,0.9540559942569993
1722,Coverdash,1,0.00010255358424776946,0.9541585478412471
1723,Cognitiv,1,0.00010255358424776946,0.9542611014254948
1724,Otter Products,1,0.00010255358424776946,0.9543636550097426
1725,Dmg Media,1,0.00010255358424776946,0.9544662085939903
1726,Iovance Biotherapeutics,1,0.00010255358424776946,0.9545687621782382
1727,Extreme Networks,1,0.00010255358424776946,0.9546713157624859
1728,Meriton,1,0.00010255358424776946,0.9547738693467337
1729,GSK,1,0.00010255358424776946,0.9548764229309814
1730,American Rare Earths,1,0.00010255358424776946,0.9549789765152292
1731,IBM,1,0.00010255358424776946,0.9550815300994769
1732,Osmo,1,0.00010255358424776946,0.9551840836837248
1733,Doximity,1,0.00010255358424776946,0.9552866372679725
1734,American Tower,1,0.00010255358424776946,0.9553891908522203
1735,Hone Health,1,0.00010255358424776946,0.955491744436468
1736,Presence,1,0.00010255358424776946,0.9555942980207158
1737,Salt Lake County,1,0.00010255358424776946,0.9556968516049636
1738,GCM Grosvenor,1,0.00010255358424776946,0.9557994051892114
1739,Hippocratic AI,1,0.00010255358424776946,0.9559019587734592
1740,Dallas College,1,0.00010255358424776946,0.9560045123577069
1741,Fortera,1,0.00010255358424776946,0.9561070659419547
1742,DP World,1,0.00010255358424776946,0.9562096195262024
1743,Democratic Governors Association,1,0.00010255358424776946,0.9563121731104502
1744,Uncountable,1,0.00010255358424776946,0.956414726694698
1745,Insitro,1,0.00010255358424776946,0.9565172802789458
1746,Arcesium,1,0.00010255358424776946,0.9566198338631935
1747,The Access Group,1,0.00010255358424776946,0.9567223874474413
1748,Babel Street,1,0.00010255358424776946,0.956824941031689
1749,BenchSci,1,0.00010255358424776946,0.9569274946159368
1750,First Financial,1,0.00010255358424776946,0.9570300482001846
1751,The Health Management Academy,1,0.00010255358424776946,0.9571326017844324
1752,Peak Energy,1,0.00010255358424776946,0.9572351553686801
1753,Garrett Motion,1,0.00010255358424776946,0.9573377089529279
1754,DataVisor,1,0.00010255358424776946,0.9574402625371756
1755,Lindy,1,0.00010255358424776946,0.9575428161214234
1756,MAT Holdings,1,0.00010255358424776946,0.9576453697056713
1757,AXS,1,0.00010255358424776946,0.957747923289919
1758,OpenX,1,0.00010255358424776946,0.9578504768741668
1759,Marqeta,1,0.00010255358424776946,0.9579530304584145
1760,National Interstate Insurance,1,0.00010255358424776946,0.9580555840426623
1761,Instawork,1,0.00010255358424776946,0.95815813762691
1762,Ardian,1,0.00010255358424776946,0.9582606912111579
1763,Varian,1,0.00010255358424776946,0.9583632447954056
1764,Valsoft Corporation,1,0.00010255358424776946,0.9584657983796534
1765,Newsela,1,0.00010255358424776946,0.9585683519639011
1766,Allegheny County,1,0.00010255358424776946,0.9586709055481489
1767,Pella Corporation,1,0.00010255358424776946,0.9587734591323966
1768,ChampionX,1,0.00010255358424776946,0.9588760127166445
1769,Level AI,1,0.00010255358424776946,0.9589785663008922
1770,Palmetto Clean Technology,1,0.00010255358424776946,0.95908111988514
1771,SpyCloud,1,0.00010255358424776946,0.9591836734693877
1772,Wounded Warrior Project,1,0.00010255358424776946,0.9592862270536355
1773,Brooks Running,1,0.00010255358424776946,0.9593887806378832
1774,Piaggio Fast Forward,1,0.00010255358424776946,0.9594913342221311
1775,Farsight,1,0.00010255358424776946,0.9595938878063789
1776,AI Intern to the CEO,1,0.00010255358424776946,0.9596964413906266
1777,LUZCO,1,0.00010255358424776946,0.9597989949748744
1778,Doctors Without Borders,1,0.00010255358424776946,0.9599015485591221
1779,DEKA Research & Development,1,0.00010255358424776946,0.96000410214337
1780,Agility,1,0.00010255358424776946,0.9601066557276177
1781,Red Bull Advanced Technologies,1,0.00010255358424776946,0.9602092093118655
1782,Hudl,1,0.00010255358424776946,0.9603117628961132
1783,Granite Construction,1,0.00010255358424776946,0.960414316480361
1784,Solenis,1,0.00010255358424776946,0.9605168700646087
1785,Creatify,1,0.00010255358424776946,0.9606194236488566
1786,Palomar Products,1,0.00010255358424776946,0.9607219772331043
1787,Terabase,1,0.00010255358424776946,0.9608245308173521
1788,TALON,1,0.00010255358424776946,0.9609270844015998
1789,Pindrop,1,0.00010255358424776946,0.9610296379858476
1790,Collabera,1,0.00010255358424776946,0.9611321915700953
1791,Hancock Whitney,1,0.00010255358424776946,0.9612347451543432
1792,Equip Health,1,0.00010255358424776946,0.9613372987385909
1793,Cohu,1,0.00010255358424776946,0.9614398523228387
1794,Samsara,1,0.00010255358424776946,0.9615424059070865
1795,WindBorne Systems,1,0.00010255358424776946,0.9616449594913342
1796,Brain Corp,1,0.00010255358424776946,0.961747513075582
1797,Elevations Credit Union,1,0.00010255358424776946,0.9618500666598297
1798,Dusty Robotics,1,0.00010255358424776946,0.9619526202440776
1799,HEXAWARE,1,0.00010255358424776946,0.9620551738283253
1800,Oklahoma State Government,1,0.00010255358424776946,0.9621577274125731
1801,International Rescue Committee (IRC),1,0.00010255358424776946,0.9622602809968208
1802,Brown & Brown Insurance,1,0.00010255358424776946,0.9623628345810686
1803,JM Family,1,0.00010255358424776946,0.9624653881653163
1804,ITC Federal,1,0.00010255358424776946,0.9625679417495642
1805,Oregon State Government,1,0.00010255358424776946,0.9626704953338119
1806,Fortrea,1,0.00010255358424776946,0.9627730489180597
1807,Aura Frames,1,0.00010255358424776946,0.9628756025023074
1808,Higharc,1,0.00010255358424776946,0.9629781560865552
1809,Marriott Vacations Worldwide,1,0.00010255358424776946,0.963080709670803
1810,Kobo,1,0.00010255358424776946,0.9631832632550508
1811,SoloPulse,1,0.00010255358424776946,0.9632858168392985
1812,Gentex Corporation,1,0.00010255358424776946,0.9633883704235463
1813,Marathon Fusion,1,0.00010255358424776946,0.9634909240077941
1814,Charles River Analytics,1,0.00010255358424776946,0.9635934775920418
1815,CLEAResult,1,0.00010255358424776946,0.9636960311762897
1816,Cambia Health Solutions,1,0.00010255358424776946,0.9637985847605374
1817,Goosehead Insurance,1,0.00010255358424776946,0.9639011383447852
1818,Whatnot,1,0.00010255358424776946,0.9640036919290329
1819,Veeva,1,0.00010255358424776946,0.9641062455132807
1820,Omnis,1,0.00010255358424776946,0.9642087990975284
1821,Texas Farm Bureau Casualty Insurance Company,1,0.00010255358424776946,0.9643113526817763
1822,Cartesian,1,0.00010255358424776946,0.964413906266024
1823,Albacore,1,0.00010255358424776946,0.9645164598502718
1824,Schneider Electric,1,0.00010255358424776946,0.9646190134345195
1825,Parachute Health,1,0.00010255358424776946,0.9647215670187673
1826,Rehlko,1,0.00010255358424776946,0.964824120603015
1827,Alcami,1,0.00010255358424776946,0.9649266741872629
1828,iTradeNetwork,1,0.00010255358424776946,0.9650292277715106
